(('Oreophasis', 'MX-CHP'), (906, 0.03131604126368617))
(('Formicarius', 'MX-CHP'), (1618, 0.03130924424953448))
(('Ortalis', 'US-TX'), (88258, 0.03128473950328171))
(('Toxostoma', 'US-AZ'), (342768, 0.03125238509838219))
(('Streptopelia', 'US-HI'), (63162, 0.031244388784788725))
(('Herpetotheres', 'MX-VER'), (4774, 0.031118814850825727))
(('Platalea', 'US-TX'), (146455, 0.03109879795196931))
(('Thryomanes', 'US-AZ'), (205279, 0.031064606664266723))
(('Aphelocoma', 'US-AZ'), (192911, 0.030934830852284365))
(('Uropsila', 'MX-YUC'), (2763, 0.03091698519243126))
(('Pionus', 'MX-CHP'), (2393, 0.03090887603494002))
(('Chlorophonia', 'MX-CHP'), (3503, 0.03084680832329228))
(('Sporophila', 'MX-CHP'), (8089, 0.030813425754926967))
(('Tityra', 'MX-ROO'), (5811, 0.030737222983107042))
(('Columbina', 'US-FL'), (213682, 0.030732670630392218))
(('Agapornis', 'US-AZ'), (23299, 0.03072912838382738))
(('Chlorestes', 'MX-ROO'), (3062, 0.03068384415057556))
(('Phalaropus', 'US-AK'), (51846, 0.030676553772992263))
(('Leptotila', 'US-TX'), (83884, 0.030666271974616154))
(('Dactylortyx', 'MX-CHP'), (1722, 0.03050267711997439))
(('Tachybaptus', 'US-TX'), (65119, 0.030502074436705346))
(('Leucolia', 'MX-GUA'), (2377, 0.030491761273675647))
(('Crotophaga', 'MX-VER'), (12047, 0.030349704999192012))
(('Fulmarus', 'US-AK'), (14787, 0.030122301362649765))
(('Aimophila', 'US-AZ'), (58055, 0.03009943823724287))
(('Tinamus', 'MX-CHP'), (1027, 0.030080762284446567))
(('Cepphus', 'US-ME'), (58921, 0.03005202384515474))
(('Basilinna', 'MX-BCS'), (4183, 0.029882804581672827))
(('Trogon', 'MX-ROO'), (8887, 0.029815193702311032))
(('Eupsittula', 'MX-YUC'), (6512, 0.029813837024233222))
(('Phoebastria', 'US-HI'), (6944, 0.029772668664571178))
(('Pseudastur', 'MX-CHP'), (1210, 0.029662079972214626))
(('Megarynchus', 'MX-CHP'), (5316, 0.02964613797813074))
(('Eupsittula', 'MX-TAB'), (2438, 0.029631841628195738))
(('Ramphastos', 'MX-CAM'), (1741, 0.029592179693630555))
(('Campylopterus', 'MX-CHP'), (1432, 0.029567466728002804))
(('Thryomanes', 'US-OR'), (183400, 0.029549671551318654))
(('Ixoreus', 'US-WA'), (98730, 0.029517137055423852))
(('Chlorophanes', 'MX-CHP'), (869, 0.02950155303687125))
(('Pitangus', 'MX-VER'), (21371, 0.02946304534020327))
(('Tityra', 'MX-VER'), (7270, 0.02939025059651478))
(('Zentrygon', 'MX-CHP'), (1432, 0.02932433367767004))
(('Thryothorus', 'US-GA'), (395603, 0.02932135468985949))
(('Pitangus', 'MX-NAY'), (17827, 0.029314549589433015))
(('Dives', 'MX-TAB'), (2719, 0.029165996631840715))
(('Crypturellus', 'MX-CHP'), (2991, 0.02909835197994627))
(('Glyphorynchus', 'MX-CHP'), (920, 0.029092357664350924))
(('Rupornis', 'MX-TAB'), (2140, 0.029059071514763283))
(('Streptoprocne', 'MX-VER'), (4118, 0.029045648822852183))
(('Microrhopias', 'MX-CHP'), (797, 0.029027036177258655))
(('Thryothorus', 'US-MD'), (543555, 0.02901068665046407))
(('Tityra', 'MX-CHP'), (5569, 0.02889606478426282))
(('Geococcyx', 'US-NM'), (46838, 0.028747222579433986))
(('Crax', 'MX-CAM'), (601, 0.02868887967334354))
(('Piaya', 'MX-CHP'), (5732, 0.028623053448519953))
(('Cynanthus', 'MX-DIF'), (11230, 0.028564972172569272))
(('Todirostrum', 'MX-VER'), (2848, 0.028557256350397263))
(('Pachyramphus', 'MX-YUC'), (5706, 0.02854282389912997))
(('Ortalis', 'MX-ROO'), (10633, 0.028405040476369908))
(('Ramphastos', 'MX-VER'), (4264, 0.028399311336797035))
(('Sporophila', 'MX-NAY'), (8057, 0.028392107852816286))
(('Euphonia', 'MX-ROO'), (6064, 0.028372392921593374))
(('Psaltriparus', 'US-WA'), (139869, 0.028312778245161797))
(('Morococcyx', 'MX-OAX'), (1718, 0.028258851053528874))
(('Fregata', 'US-FL'), (81006, 0.02824322046949135))
(('Plectrophenax', 'CA-NU'), (6824, 0.02820206735285307))
(('Rupornis', 'MX-CAM'), (2756, 0.028188391824834628))
(('Cepphus', 'US-WA'), (92260, 0.028058569801243678))
(('Xiphorhynchus', 'MX-NAY'), (4737, 0.028047779267438285))
(('Fregata', 'MX-BCS'), (9297, 0.028029917526358108))
(('Eupsittula', 'MX-CAM'), (3061, 0.02801557964126642))
(('Psilorhinus', 'MX-CHP'), (5997, 0.027910034712567942))
(('Setophaga', 'US-FL'), (2139122, 0.02790962282724864))
(('Callipepla', 'US-NV'), (49046, 0.027801207594640744))
(('Hydropsalis', 'MX-VER'), (1182, 0.02779401495348728))
(('Pitangus', 'MX-ROO'), (15335, 0.027743298195564106))
(('Pheugopedius', 'MX-VER'), (7843, 0.027702478615654134))
(('Cyanolyca', 'MX-CHP'), (1462, 0.02769171784258754))
(('Sclerurus', 'MX-CHP'), (875, 0.02756517382851058))
(('Arremon', 'MX-CHP'), (2859, 0.02751323315089811))
(('Aechmophorus', 'US-CA'), (78305, 0.027500444103267394))
(('Atlapetes', 'MX-DIF'), (2266, 0.027442766980815516))
(('Jacana', 'MX-NAY'), (5280, 0.027293019984639816))
(('Ramphocaenus', 'MX-CHP'), (1758, 0.027275280139556966))
(('Himantopus', 'US-TX'), (184863, 0.027244006690740195))
(('Selasphorus', 'CA-BC'), (156704, 0.027119996524686114))
(('Pterodroma', 'US-HI'), (4546, 0.027096818614684413))
(('Vireolanius', 'MX-CHP'), (1809, 0.027074103600014533))
(('Selasphorus', 'US-NM'), (90897, 0.02704605501131557))
(('Glaucestrilda', 'US-HI'), (1066, 0.027029877656309775))
(('Quiscalus', 'US-FL'), (1009672, 0.02700329342434719))
(('Amazona', 'MX-ROO'), (7144, 0.02695682491894514))
(('Ixoreus', 'US-OR'), (82133, 0.026852369389037813))
(('Somateria', 'CA-NS'), (44525, 0.026777017628517048))
(('Larus', 'CA-NL'), (141972, 0.02671527206870895))
(('Pheugopedius', 'MX-CHP'), (5883, 0.02667730417251801))
(('Sporophila', 'MX-JAL'), (6664, 0.026658886595371804))
(('Thryophilus', 'MX-COL'), (1839, 0.026651988941032906))
(('Eupsittula', 'MX-JAL'), (5523, 0.026645720495406654))
(('Micrastur', 'MX-NAY'), (3191, 0.026598451399800445))
(('Myadestes', 'US-CO'), (73348, 0.026570472450174614))
(('Buteogallus', 'MX-VER'), (7479, 0.02653350470036655))
(('Ardenna', 'US-HI'), (14445, 0.026485638397355956))
(('Poecilostreptus', 'MX-CHP'), (644, 0.026402534118155976))
(('Clibanornis', 'MX-CHP'), (938, 0.026389196205478166))
(('Rupornis', 'MX-YUC'), (5161, 0.02638671298500818))
(('Dendrocygna', 'US-FL'), (140556, 0.026381302424272297))
(('Amazona', 'MX-VER'), (9157, 0.02637174913927194))
(('Haliaeetus', 'CA-BC'), (352974, 0.026321587791451474))
(('Chlorestes', 'MX-CHP'), (2672, 0.02626177051737266))
(('Schiffornis', 'MX-CHP'), (912, 0.026261495059325568))
(('Spindalis', 'MX-ROO'), (1317, 0.026235344456575223))
(('Piaya', 'MX-NAY'), (5676, 0.026227374065515657))
(('Pterocles', 'US-HI'), (1002, 0.026205914461463316))
(('Chamaea', 'US-OR'), (38911, 0.026169491731880785))
(('Luscinia', 'US-AK'), (3311, 0.026123499008424127))
(('Cygnus', 'US-MI'), (239333, 0.02611706937383704))
(('Pitangus', 'MX-JAL'), (13974, 0.026070827669023754))
