Bird,State,Count,Score
Perdix,CA-AB,12219,0.223521
Pica,CA-AB,255731,0.152417
Perisoreus,CA-AB,21425,0.071520
Picoides,CA-AB,7861,0.070393
Tetraoninae,CA-AB,118,0.069424
Coturnicops,CA-AB,947,0.066988
Pinicola,CA-AB,16662,0.058401
Xanthocephalus,CA-AB,32356,0.054068
Chlidonias,CA-AB,17438,0.051182
Rhynchophanes,CA-AB,997,0.044979
Canachites,CA-AB,1851,0.042648
Recurvirostra,CA-AB,24602,0.037802
Tympanuchus,CA-AB,2703,0.037710
Acanthis,CA-AB,31671,0.037616
Oporornis,CA-AB,1460,0.037116
Nucifraga,CA-AB,7775,0.035033
Porzana,CA-AB,23901,0.034855
Limosa,CA-AB,15251,0.033691
Podiceps,CA-AB,71572,0.033454
Cinclus,CA-AB,5478,0.033295
Ammospiza,CA-AB,11094,0.032472
Phalaropus,CA-AB,21649,0.031944
Loxia,CA-AB,20120,0.027961
Anatinae,CA-AB,12113,0.025668
Gallinago,CA-AB,32830,0.025622
Bonasa,CA-AB,14628,0.024376
Pooecetes,CA-AB,19069,0.023534
Leucophaeus,CA-AB,66081,0.021888
Bucephala,CA-AB,148856,0.021192
Spatula,CA-AB,133449,0.020933
Mareca,CA-AB,115670,0.017826
Aythya,CA-AB,155041,0.017792
Aegolius,CA-AB,2520,0.016996
Calcarius,CA-AB,6286,0.016755
Bubo,CA-AB,27177,0.016380
Aquila,CA-AB,6175,0.015962
Himantopus,CA-AB,16464,0.015448
Passerculus,CA-AB,56696,0.015420
Phasianus,CA-AB,15419,0.015221
Leucosticte,CA-AB,1775,0.014415
Aechmophorus,CA-AB,13148,0.014259
Oxyura,CA-AB,35155,0.014093
Fulica,CA-AB,70378,0.013663
Euphagus,CA-AB,29029,0.013372
Asio,CA-AB,4049,0.013171
Lagopus,CA-AB,876,0.011825
Riparia,CA-AB,13113,0.011274
Coccothraustes,CA-AB,10123,0.010331
Myadestes,CA-AB,6605,0.009929
Bombycilla,CA-AB,81436,0.009587
Centronyx,CA-AB,1611,0.009534
Histrionicus,CA-AB,4392,0.009370
Actitis,CA-AB,34677,0.008738
Plectrophenax,CA-AB,6433,0.008710
Cypseloides,CA-AB,414,0.008196
Empidonax,CA-AB,57535,0.007284
Ixoreus,CA-AB,6070,0.006925
Anas,CA-AB,264743,0.006816
Anser,CA-AB,18699,0.006813
Glaucidium,CA-AB,1572,0.006627
Passerellidae,CA-AB,4202,0.006592
Bartramia,CA-AB,2032,0.006400
Poecile,CA-AB,273431,0.006220
Branta,CA-AB,189411,0.006057
Mergus,CA-AB,54097,0.006042
Anthus,CA-AB,9836,0.005910
Tringa,CA-AB,69387,0.005714
Corvus,CA-AB,333093,0.005522
Charadriiformes,CA-AB,1241,0.005321
Circus,CA-AB,32188,0.005297
Spizella,CA-AB,115002,0.005237
Passer,CA-AB,122567,0.004839
Columba,CA-AB,69786,0.004773
Colaptes,CA-AB,114739,0.004479
Sitta,CA-AB,163991,0.004107
Tachycineta,CA-AB,79907,0.004061
Dendragapus,CA-AB,715,0.003959
Petrochelidon,CA-AB,17231,0.003827
Accipitridae,CA-AB,1643,0.003731
Pelecanus,CA-AB,26764,0.003228
Chroicocephalus,CA-AB,10957,0.003198
Leiothlypis,CA-AB,42069,0.003173
Xema,CA-AB,527,0.003170
Eremophila,CA-AB,14141,0.002920
Buteo,CA-AB,131931,0.002874
Cygnus,CA-AB,24759,0.002780
Cardellina,CA-AB,16715,0.002716
Picidae,CA-AB,1222,0.002696
Falco,CA-AB,55854,0.002479
Sturnella,CA-AB,31252,0.002349
Troglodytes,CA-AB,55086,0.002321
Plegadis,CA-AB,9252,0.002258
Turdus,CA-AB,181191,0.001506
Limnodromus,CA-AB,9571,0.001451
Haliaeetus,CA-AB,45552,0.001239
Calamospiza,CA-AB,1056,0.001114
Dryobates,CA-AB,162808,0.000910
Lanius,CA-AB,10971,0.000285
Sterna,CA-AB,16701,0.000227
Zonotrichia,CA-AB,86111,0.000200
Catharus,CA-AB,39604,0.000095
Molothrus,CA-AB,47505,0.000054
Parkesia,CA-AB,9923,0.000010
Botaurus,CA-AB,2763,-0.000022
Spizelloides,CA-AB,12874,-0.000205
Sphyrapicus,CA-AB,18282,-0.000213
Agelaius,CA-AB,108519,-0.000290
Gavia,CA-AB,20677,-0.000336
Numenius,CA-AB,3775,-0.000495
Larus,CA-AB,136857,-0.000646
Charadrius,CA-AB,58243,-0.000804
Corthylio,CA-AB,31692,-0.000844
Tyrannus,CA-AB,35950,-0.001045
Salpinctes,CA-AB,2037,-0.001131
Anatidae,CA-AB,532,-0.001139
Accipiter,CA-AB,27851,-0.001364
Junco,CA-AB,63920,-0.001447
Cistothorus,CA-AB,10104,-0.001449
Passeriformes,CA-AB,1772,-0.001456
Seiurus,CA-AB,12805,-0.001672
Sturnus,CA-AB,86227,-0.001816
Haemorhous,CA-AB,82134,-0.001846
Dryocopus,CA-AB,23426,-0.001858
Regulus,CA-AB,14407,-0.001867
Grus,CA-AB,177,-0.001958
Contopus,CA-AB,22573,-0.002085
Selasphorus,CA-AB,7797,-0.002300
Lophodytes,CA-AB,13537,-0.002307
Nycticorax,CA-AB,6469,-0.002462
Pandion,CA-AB,23023,-0.002596
Chordeiles,CA-AB,4450,-0.002673
Spinus,CA-AB,101194,-0.002829
Setophaga,CA-AB,169219,-0.002876
Hirundo,CA-AB,33950,-0.002953
Melospiza,CA-AB,94545,-0.003112
Cyanocitta,CA-AB,94079,-0.003134
Certhia,CA-AB,9542,-0.003217
Calidris,CA-AB,35541,-0.003237
Hirundinidae,CA-AB,2415,-0.003294
Antigone,CA-AB,8071,-0.003342
Fringilla,CA-AB,27,-0.003343
Stelgidopteryx,CA-AB,10522,-0.003517
Pheucticus,CA-AB,13588,-0.003579
Vireo,CA-AB,54066,-0.003627
Nannopterum,CA-AB,33988,-0.003685
Streptopelia,CA-AB,12724,-0.003957
Podilymbus,CA-AB,14526,-0.003982
Pluvialis,CA-AB,5505,-0.004206
Geothlypis,CA-AB,27195,-0.004258
Parulidae,CA-AB,1043,-0.004880
Megaceryle,CA-AB,16885,-0.005061
Chondestes,CA-AB,2313,-0.005117
Progne,CA-AB,5354,-0.005233
Dumetella,CA-AB,21787,-0.005393
Icterus,CA-AB,15676,-0.005590
Phalaenoptilus,CA-AB,189,-0.005647
Aix,CA-AB,10869,-0.005704
Melanitta,CA-AB,5323,-0.005752
Piranga,CA-AB,9594,-0.005790
Sialia,CA-AB,17481,-0.005998
Dolichonyx,CA-AB,1825,-0.006164
Mniotilta,CA-AB,5845,-0.006226
Quiscalus,CA-AB,29818,-0.006381
Passerella,CA-AB,2698,-0.006545
Ardea,CA-AB,33193,-0.006571
Ammodramus,CA-AB,768,-0.006774
Sayornis,CA-AB,11960,-0.007223
Archilochus,CA-AB,6400,-0.007390
Clangula,CA-AB,1065,-0.007405
Hydroprogne,CA-AB,1702,-0.007458
Hydrocoloeus,CA-AB,54,-0.007537
Strix,CA-AB,1275,-0.007577
Toxostoma,CA-AB,4248,-0.007859
Scolopacidae,CA-AB,5,-0.007950
Zenaida,CA-AB,23520,-0.008025
Alectoris,CA-AB,40,-0.008103
Carduelis,CA-AB,6,-0.008167
Icteria,CA-AB,550,-0.008233
Rallus,CA-AB,606,-0.008366
Troglodytidae,CA-AB,17,-0.008368
Apodidae,CA-AB,3,-0.008383
Rissa,CA-AB,121,-0.008444
Stercorarius,CA-AB,151,-0.008485
Pipilo,CA-AB,4226,-0.008555
Oreoscoptes,CA-AB,53,-0.008660
Arenaria,CA-AB,414,-0.008677
Cathartes,CA-AB,5474,-0.008718
Meleagris,CA-AB,722,-0.008786
Psittaciformes,CA-AB,2,-0.008839
Passerina,CA-AB,1431,-0.008919
Artemisiospiza,CA-AB,11,-0.008977
Synthliboramphus,CA-AB,5,-0.009005
Coccyzus,CA-AB,232,-0.009037
Myiarchus,CA-AB,650,-0.009042
Calypte,CA-AB,289,-0.009068
Columbidae,CA-AB,2,-0.009118
Sternula,CA-AB,36,-0.009154
Megascops,CA-AB,27,-0.009171
Protonotaria,CA-AB,25,-0.009177
Patagioenas,CA-AB,19,-0.009187
Caracara,CA-AB,17,-0.009197
Somateria,CA-AB,31,-0.009200
Bubulcus,CA-AB,41,-0.009205
Spiza,CA-AB,16,-0.009210
Psittacara,CA-AB,1,-0.009213
Phalacrocoracidae,CA-AB,2,-0.009220
Amphispiza,CA-AB,2,-0.009238
Aeronautes,CA-AB,1,-0.009238
Vermivora,CA-AB,5,-0.009239
Helmitheros,CA-AB,1,-0.009240
Peucaea,CA-AB,1,-0.009241
Colinus,CA-AB,2,-0.009241
Catherpes,CA-AB,1,-0.009242
Butorides,CA-AB,30,-0.009247
Callipepla,CA-AB,1,-0.009253
Chaetura,CA-AB,61,-0.009254
Hylocichla,CA-AB,7,-0.009255
Egretta,CA-AB,127,-0.009265
Coragyps,CA-AB,1,-0.009275
Polioptila,CA-AB,24,-0.009279
Mimus,CA-AB,260,-0.009282
Melanerpes,CA-AB,398,-0.009354
Cardinalis,CA-AB,123,-0.009444
Cypseloides,CA-BC,10387,0.410650
Ixoreus,CA-BC,106635,0.257208
Brachyramphus,CA-BC,25604,0.249690
Urile,CA-BC,103788,0.224118
Cerorhinca,CA-BC,25802,0.216837
Synthliboramphus,CA-BC,5034,0.212388
Dendragapus,CA-BC,12759,0.208710
Histrionicus,CA-BC,50414,0.186792
Tetraoninae,CA-BC,293,0.168457
Calypte,CA-BC,254360,0.143623
Alcidae,CA-BC,1728,0.140002
Phalacrocoracidae,CA-BC,12257,0.119724
Psaltriparus,CA-BC,105050,0.116107
Loxia,CA-BC,77065,0.115630
Selasphorus,CA-BC,156703,0.112907
Cinclus,CA-BC,17991,0.112826
Uria,CA-BC,27197,0.111214
Nucifraga,CA-BC,22579,0.101701
Alauda,CA-BC,1789,0.101021
Haematopus,CA-BC,56989,0.093389
Passerella,CA-BC,114542,0.088165
Alectoris,CA-BC,3968,0.086205
Patagioenas,CA-BC,36164,0.085527
Prunella,CA-BC,120,0.079790
Cepphus,CA-BC,38429,0.079618
Ptychoramphus,CA-BC,2398,0.075412
Thryomanes,CA-BC,131604,0.073460
Callipepla,CA-BC,83533,0.063747
Glaucidium,CA-BC,8923,0.063207
Podiceps,CA-BC,146590,0.060553
Perisoreus,CA-BC,21808,0.055323
Haliaeetus,CA-BC,352974,0.054619
Aegolius,CA-BC,7510,0.051317
Melanitta,CA-BC,118344,0.051112
Regulus,CA-BC,148062,0.049105
Psiloscops,CA-BC,790,0.045895
Fringilla,CA-BC,333,0.045879
Pipilo,CA-BC,402839,0.045395
Bucephala,CA-BC,351687,0.044993
Coccothraustes,CA-BC,37162,0.044985
Canachites,CA-BC,2528,0.043992
Anatidae,CA-BC,4617,0.043451
Apodidae,CA-BC,245,0.043324
Mareca,CA-BC,291618,0.041344
Gavia,CA-BC,156607,0.040720
Aechmophorus,CA-BC,36634,0.038604
Euphagus,CA-BC,83953,0.038524
Cistothorus,CA-BC,84167,0.038134
Certhia,CA-BC,102429,0.037962
Myadestes,CA-BC,21748,0.036251
Phasianus,CA-BC,38992,0.034984
Picoides,CA-BC,6024,0.034147
Empidonax,CA-BC,199678,0.030504
Colaptes,CA-BC,476541,0.030250
Pinicola,CA-BC,13679,0.028650
Pica,CA-BC,86246,0.027591
Mergus,CA-BC,190032,0.026844
Lophodytes,CA-BC,103242,0.026135
Bonasa,CA-BC,22978,0.025925
Junco,CA-BC,418987,0.024611
Cardellina,CA-BC,70540,0.023615
Xanthocephalus,CA-BC,24721,0.021480
Streptopelia,CA-BC,113492,0.020453
Anthus,CA-BC,30633,0.020315
Tachycineta,CA-BC,274628,0.018886
Passerculus,CA-BC,104700,0.018636
Larus,CA-BC,710123,0.018207
Arenaria,CA-BC,32378,0.018037
Leiothlypis,CA-BC,145990,0.016232
Hydrobates,CA-BC,3141,0.016141
Corvus,CA-BC,954472,0.015418
Zonotrichia,CA-BC,378129,0.014764
Phoebastria,CA-BC,1452,0.013757
Anas,CA-BC,666455,0.013462
Asio,CA-BC,7198,0.012966
Anatinae,CA-BC,13717,0.012649
Pooecetes,CA-BC,22808,0.012313
Poecile,CA-BC,688984,0.011993
Melospiza,CA-BC,587494,0.011881
Corthylio,CA-BC,143743,0.011295
Aythya,CA-BC,219036,0.011204
Haemorhous,CA-BC,414613,0.010773
Ardenna,CA-BC,6931,0.009873
Lagopus,CA-BC,1524,0.009775
Chroicocephalus,CA-BC,32250,0.009740
Troglodytes,CA-BC,173452,0.009550
Picidae,CA-BC,3684,0.009114
Gallinago,CA-BC,33858,0.009057
Anser,CA-BC,41739,0.008951
Rallus,CA-BC,24061,0.008253
Catharus,CA-BC,148549,0.008193
Aquila,CA-BC,8521,0.007899
Bombycilla,CA-BC,149195,0.007560
Limnodromus,CA-BC,30699,0.007425
Turdus,CA-BC,574410,0.007257
Charadriiformes,CA-BC,2884,0.006967
Sphyrapicus,CA-BC,67466,0.006464
Fulica,CA-BC,101911,0.006234
Cygnus,CA-BC,67484,0.005889
Stelgidopteryx,CA-BC,59790,0.005726
Leucosticte,CA-BC,2437,0.005602
Megaceryle,CA-BC,129811,0.005516
Fulmarus,CA-BC,1590,0.005494
Porzana,CA-BC,17407,0.005224
Aeronautes,CA-BC,5193,0.005039
Xema,CA-BC,1354,0.005015
Circus,CA-BC,70446,0.004923
Branta,CA-BC,394318,0.004838
Phalaenoptilus,CA-BC,1644,0.004403
Passeriformes,CA-BC,7107,0.004356
Columba,CA-BC,151357,0.003474
Phalaropus,CA-BC,15565,0.002720
Numenius,CA-BC,12684,0.002518
Hirundinidae,CA-BC,11875,0.002385
Actitis,CA-BC,55315,0.001772
Dryocopus,CA-BC,89826,0.001479
Strix,CA-BC,21578,0.001453
Sturnus,CA-BC,325426,0.001281
Spatula,CA-BC,124389,0.001137
Spinus,CA-BC,435414,0.001008
Accipiter,CA-BC,98168,0.000921
Acanthis,CA-BC,18766,0.000868
Falco,CA-BC,130381,0.000450
Chordeiles,CA-BC,18369,0.000251
Geothlypis,CA-BC,145773,0.000012
Piranga,CA-BC,73464,-0.000274
Aix,CA-BC,80127,-0.000616
Calidris,CA-BC,154642,-0.000635
Podilymbus,CA-BC,70467,-0.001290
Pluvialis,CA-BC,27709,-0.001497
Columbidae,CA-BC,406,-0.001533
Clangula,CA-BC,14502,-0.001773
Hirundo,CA-BC,132101,-0.002336
Sitta,CA-BC,294618,-0.003074
Pheucticus,CA-BC,56212,-0.003411
Pandion,CA-BC,80019,-0.003752
Stercorarius,CA-BC,4578,-0.003851
Acridotheres,CA-BC,2271,-0.004505
Progne,CA-BC,29741,-0.004557
Agelaius,CA-BC,270377,-0.004638
Ardea,CA-BC,265881,-0.004678
Procellariidae,CA-BC,197,-0.005147
Nannopterum,CA-BC,131999,-0.005216
Contopus,CA-BC,67664,-0.005418
Bubo,CA-BC,21509,-0.006627
Charadrius,CA-BC,139030,-0.006779
Passer,CA-BC,174915,-0.006950
Oxyura,CA-BC,30000,-0.007003
Accipitridae,CA-BC,2504,-0.007106
Pavo,CA-BC,210,-0.007401
Fratercula,CA-BC,1817,-0.007433
Riparia,CA-BC,12341,-0.007584
Petrochelidon,CA-BC,24836,-0.008063
Antigone,CA-BC,25336,-0.008349
Calcarius,CA-BC,4271,-0.009219
Passerellidae,CA-BC,4627,-0.009447
Vireo,CA-BC,166234,-0.009589
Sturnella,CA-BC,46488,-0.009684
Molothrus,CA-BC,87603,-0.009804
Buteo,CA-BC,186644,-0.009950
Lanius,CA-BC,19204,-0.010216
Tringa,CA-BC,77765,-0.010222
Hydroprogne,CA-BC,15757,-0.010279
Parkesia,CA-BC,17451,-0.010621
Limosa,CA-BC,5673,-0.010918
Dryobates,CA-BC,252900,-0.011393
Setophaga,CA-BC,411091,-0.011578
Botaurus,CA-BC,4335,-0.012415
Cathartes,CA-BC,120644,-0.013144
Catherpes,CA-BC,3289,-0.013871
Cyanocitta,CA-BC,197923,-0.014187
Parulidae,CA-BC,2784,-0.015234
Pagophila,CA-BC,43,-0.015428
Plectrophenax,CA-BC,4028,-0.015646
Spizella,CA-BC,90674,-0.015681
Rissa,CA-BC,1679,-0.015773
Salpinctes,CA-BC,2604,-0.016513
Tyrannus,CA-BC,44088,-0.016919
Oreoscoptes,CA-BC,856,-0.017463
Perdix,CA-BC,486,-0.017620
Chlidonias,CA-BC,2319,-0.018851
Chaetura,CA-BC,20765,-0.019113
Oporornis,CA-BC,243,-0.019162
Sialia,CA-BC,40102,-0.019477
Scolopacidae,CA-BC,28,-0.019641
Nycticorax,CA-BC,6147,-0.020458
Coturnicops,CA-BC,77,-0.020679
Icterus,CA-BC,24127,-0.021330
Passerina,CA-BC,21547,-0.021393
Icteria,CA-BC,2937,-0.021472
Chondestes,CA-BC,2954,-0.021620
Megascops,CA-BC,1827,-0.021768
Dumetella,CA-BC,28324,-0.021989
Recurvirostra,CA-BC,2549,-0.022021
Eremophila,CA-BC,5284,-0.022370
Troglodytidae,CA-BC,83,-0.022606
Dolichonyx,CA-BC,2527,-0.022626
Motacilla,CA-BC,51,-0.023079
Spizelloides,CA-BC,5213,-0.023263
Pelecanus,CA-BC,7903,-0.023267
Hydrocoloeus,CA-BC,110,-0.023403
Oenanthe,CA-BC,37,-0.023563
Meleagris,CA-BC,5071,-0.023587
Sayornis,CA-BC,18570,-0.023842
Ammospiza,CA-BC,668,-0.024374
Himantopus,CA-BC,1648,-0.024429
Sterna,CA-BC,4303,-0.024497
Puffinus,CA-BC,108,-0.024521
Bartramia,CA-BC,303,-0.024548
Archilochus,CA-BC,8084,-0.024610
Basilinna,CA-BC,76,-0.024636
Butorides,CA-BC,3841,-0.024699
Zenaida,CA-BC,43940,-0.024832
Rhynchophanes,CA-BC,34,-0.025028
Ammodramus,CA-BC,488,-0.025317
Rhodostethia,CA-BC,4,-0.025338
Aethia,CA-BC,43,-0.025491
Pterodroma,CA-BC,17,-0.025567
Seiurus,CA-BC,1976,-0.025768
Leucophaeus,CA-BC,2446,-0.025803
Aphelocoma,CA-BC,1094,-0.025998
Mniotilta,CA-BC,1422,-0.026209
Somateria,CA-BC,320,-0.026375
Amphispiza,CA-BC,129,-0.026383
Plegadis,CA-BC,347,-0.026475
Artemisiospiza,CA-BC,16,-0.026491
Sula,CA-BC,24,-0.026517
Carduelis,CA-BC,2,-0.026518
Cathartidae,CA-BC,2,-0.026528
Grus,CA-BC,8,-0.026548
Bubulcus,CA-BC,298,-0.026558
Calamospiza,CA-BC,30,-0.026586
Phoenicopterus,CA-BC,3,-0.026597
Elanus,CA-BC,33,-0.026623
Spiza,CA-BC,102,-0.026652
Melanerpes,CA-BC,6992,-0.026674
Oreortyx,CA-BC,3,-0.026720
Polysticta,CA-BC,1,-0.026748
Alle,CA-BC,1,-0.026819
Alopochen,CA-BC,3,-0.026821
Eugenes,CA-BC,4,-0.026825
Tyto,CA-BC,5,-0.026831
Protonotaria,CA-BC,18,-0.026839
Athene,CA-BC,4,-0.026839
Cairina,CA-BC,4,-0.026841
Tympanuchus,CA-BC,2,-0.026844
Parabuteo,CA-BC,4,-0.026848
Myiarchus,CA-BC,362,-0.026849
Caracara,CA-BC,11,-0.026857
Gymnorhinus,CA-BC,1,-0.026862
Thalasseus,CA-BC,33,-0.026870
Coccyzus,CA-BC,48,-0.026871
Myioborus,CA-BC,1,-0.026872
Myiopsitta,CA-BC,1,-0.026873
Sternula,CA-BC,7,-0.026873
Colinus,CA-BC,4,-0.026877
Scolopax,CA-BC,1,-0.026883
Mycteria,CA-BC,1,-0.026889
Pyrocephalus,CA-BC,1,-0.026890
Vermivora,CA-BC,1,-0.026893
Mimus,CA-BC,1313,-0.026902
Gallinula,CA-BC,5,-0.026903
Hylocichla,CA-BC,18,-0.026914
Polioptila,CA-BC,163,-0.026954
Coragyps,CA-BC,9,-0.026967
Toxostoma,CA-BC,62,-0.026969
Egretta,CA-BC,85,-0.027011
Quiscalus,CA-BC,2095,-0.027051
Cardinalis,CA-BC,93,-0.027479
Rhodostethia,CA-MB,502,0.189133
Tympanuchus,CA-MB,4885,0.080911
Lagopus,CA-MB,2936,0.066667
Perdix,CA-MB,3358,0.060023
Coturnicops,CA-MB,630,0.046769
Oporornis,CA-MB,1345,0.038762
Acanthis,CA-MB,24400,0.032159
Canachites,CA-MB,1277,0.031854
Pinicola,CA-MB,8787,0.031729
Perisoreus,CA-MB,8961,0.029834
Limosa,CA-MB,11204,0.027597
Calcarius,CA-MB,6185,0.021637
Picoides,CA-MB,2504,0.021422
Plectrophenax,CA-MB,8909,0.020922
Bartramia,CA-MB,3137,0.020206
Xanthocephalus,CA-MB,11378,0.018318
Chlidonias,CA-MB,6229,0.017639
Pica,CA-MB,33648,0.017320
Hydrocoloeus,CA-MB,664,0.017026
Ammospiza,CA-MB,4866,0.014352
Stercorarius,CA-MB,3551,0.013920
Phalaropus,CA-MB,9255,0.013663
Gallinago,CA-MB,16542,0.013623
Botaurus,CA-MB,4592,0.011385
Bonasa,CA-MB,6332,0.010608
Asio,CA-MB,2464,0.009695
Passerella,CA-MB,13494,0.009607
Porzana,CA-MB,7310,0.009541
Aegolius,CA-MB,1266,0.009237
Euphagus,CA-MB,16119,0.008614
Pooecetes,CA-MB,6877,0.007875
Chroicocephalus,CA-MB,10225,0.007670
Passerculus,CA-MB,23731,0.006378
Cistothorus,CA-MB,13253,0.006292
Antigone,CA-MB,13553,0.005986
Coccothraustes,CA-MB,5083,0.005884
Dolichonyx,CA-MB,5721,0.005726
Anser,CA-MB,10945,0.005455
Aechmophorus,CA-MB,5232,0.005407
Recurvirostra,CA-MB,4888,0.005401
Riparia,CA-MB,5829,0.005175
Circus,CA-MB,19962,0.005078
Numenius,CA-MB,3819,0.004908
Sturnella,CA-MB,23792,0.004891
Xema,CA-MB,373,0.004841
Leiothlypis,CA-MB,29309,0.004717
Pelecanus,CA-MB,18365,0.004620
Sterna,CA-MB,15035,0.004591
Leucophaeus,CA-MB,17945,0.004505
Spatula,CA-MB,35936,0.004172
Eremophila,CA-MB,9116,0.003899
Loxia,CA-MB,4236,0.003887
Tringa,CA-MB,36298,0.003885
Parkesia,CA-MB,8199,0.003706
Aythya,CA-MB,43824,0.003686
Podiceps,CA-MB,12720,0.003638
Catharus,CA-MB,31925,0.003603
Spizelloides,CA-MB,10722,0.003589
Bubo,CA-MB,7840,0.003445
Empidonax,CA-MB,25567,0.003400
Tetraoninae,CA-MB,11,0.003389
Anthus,CA-MB,4569,0.003094
Limnodromus,CA-MB,6244,0.003034
Falco,CA-MB,32979,0.002987
Spizella,CA-MB,54216,0.002886
Centronyx,CA-MB,579,0.002804
Branta,CA-MB,82013,0.002681
Pluvialis,CA-MB,7064,0.002530
Clangula,CA-MB,3697,0.002457
Sphyrapicus,CA-MB,12917,0.002442
Zonotrichia,CA-MB,57788,0.002421
Haliaeetus,CA-MB,26185,0.002089
Corvus,CA-MB,135701,0.002064
Progne,CA-MB,7956,0.002032
Scolopax,CA-MB,1587,0.001950
Passer,CA-MB,50430,0.001848
Calidris,CA-MB,32185,0.001531
Accipitridae,CA-MB,691,0.001512
Sitta,CA-MB,65532,0.001385
Anas,CA-MB,86737,0.001295
Somateria,CA-MB,3173,0.001247
Gavia,CA-MB,12021,0.001238
Actitis,CA-MB,9854,0.001161
Mniotilta,CA-MB,9738,0.001112
Seiurus,CA-MB,8521,0.001098
Poecile,CA-MB,88278,0.001023
Passeriformes,CA-MB,1119,0.000973
Dryobates,CA-MB,78492,0.000962
Hirundo,CA-MB,26137,0.000921
Tyrannus,CA-MB,21280,0.000917
Junco,CA-MB,39515,0.000895
Bucephala,CA-MB,23730,0.000890
Fringilla,CA-MB,22,0.000862
Charadrius,CA-MB,32603,0.000791
Lophodytes,CA-MB,9221,0.000786
Mareca,CA-MB,20137,0.000754
Petrochelidon,CA-MB,6088,0.000672
Columba,CA-MB,22981,0.000665
Cygnus,CA-MB,9049,0.000448
Chordeiles,CA-MB,2904,0.000344
Corthylio,CA-MB,16070,0.000318
Aix,CA-MB,12948,0.000301
Bombycilla,CA-MB,18375,0.000293
Larus,CA-MB,67215,0.000291
Setophaga,CA-MB,109304,0.000244
Agelaius,CA-MB,49104,0.000110
Antrostomus,CA-MB,906,0.000099
Picidae,CA-MB,406,0.000022
Turdus,CA-MB,66284,-0.000026
Melospiza,CA-MB,59772,-0.000028
Oxyura,CA-MB,5799,-0.000100
Melanitta,CA-MB,5725,-0.000177
Tachycineta,CA-MB,22652,-0.000185
Fulica,CA-MB,11445,-0.000230
Grus,CA-MB,89,-0.000282
Podilymbus,CA-MB,9978,-0.000322
Pheucticus,CA-MB,8655,-0.000331
Cardellina,CA-MB,5044,-0.000338
Geothlypis,CA-MB,19459,-0.000358
Cyanocitta,CA-MB,54668,-0.000364
Dryocopus,CA-MB,11121,-0.000437
Vireo,CA-MB,33337,-0.000458
Troglodytes,CA-MB,16482,-0.000493
Accipiter,CA-MB,12038,-0.000539
Certhia,CA-MB,5377,-0.000547
Chondestes,CA-MB,1895,-0.000562
Buteo,CA-MB,36940,-0.000573
Ammodramus,CA-MB,1044,-0.000585
Molothrus,CA-MB,16953,-0.000632
Aquila,CA-MB,809,-0.000643
Mergus,CA-MB,11540,-0.000694
Spinus,CA-MB,50897,-0.000703
Arenaria,CA-MB,2285,-0.000777
Megascops,CA-MB,1127,-0.000787
Icterus,CA-MB,13214,-0.000843
Lanius,CA-MB,3464,-0.000938
Quiscalus,CA-MB,29448,-0.001044
Oenanthe,CA-MB,32,-0.001079
Colaptes,CA-MB,23161,-0.001199
Nycticorax,CA-MB,2541,-0.001282
Sayornis,CA-MB,14886,-0.001369
Anatinae,CA-MB,871,-0.001436
Archilochus,CA-MB,8299,-0.001505
Plegadis,CA-MB,1897,-0.001589
Nannopterum,CA-MB,14276,-0.001611
Hydroprogne,CA-MB,2141,-0.001690
Rallus,CA-MB,1529,-0.001714
Haemorhous,CA-MB,24415,-0.001765
Dumetella,CA-MB,11784,-0.001854
Megaceryle,CA-MB,8204,-0.001910
Myiarchus,CA-MB,5554,-0.001945
Regulus,CA-MB,3633,-0.002089
Charadriiformes,CA-MB,158,-0.002091
Contopus,CA-MB,5810,-0.002109
Ixobrychus,CA-MB,262,-0.002175
Zenaida,CA-MB,30470,-0.002175
Anatidae,CA-MB,116,-0.002178
Sturnus,CA-MB,20419,-0.002215
Coccyzus,CA-MB,1800,-0.002250
Vermivora,CA-MB,816,-0.002298
Pagophila,CA-MB,6,-0.002347
Histrionicus,CA-MB,366,-0.002395
Scolopacidae,CA-MB,5,-0.002653
Meleagris,CA-MB,1885,-0.002709
Toxostoma,CA-MB,3438,-0.002810
Hirundinidae,CA-MB,444,-0.002852
Cathartes,CA-MB,9178,-0.002923
Myadestes,CA-MB,351,-0.002927
Chaetura,CA-MB,2696,-0.002938
Ardea,CA-MB,12594,-0.002938
Pandion,CA-MB,3525,-0.002939
Sialia,CA-MB,5351,-0.002960
Strix,CA-MB,738,-0.002979
Calamospiza,CA-MB,97,-0.002994
Ixoreus,CA-MB,328,-0.003073
Passerellidae,CA-MB,219,-0.003121
Psittaciformes,CA-MB,4,-0.003138
Phasianus,CA-MB,480,-0.003186
Bubulcus,CA-MB,612,-0.003230
Spiza,CA-MB,304,-0.003232
Leucosticte,CA-MB,43,-0.003372
Passerina,CA-MB,2127,-0.003410
Troglodytidae,CA-MB,10,-0.003430
Rhynchophanes,CA-MB,9,-0.003455
Streptopelia,CA-MB,1060,-0.003515
Stelgidopteryx,CA-MB,760,-0.003539
Parulidae,CA-MB,86,-0.003586
Carduelis,CA-MB,2,-0.003586
Myioborus,CA-MB,41,-0.003596
Melanerpes,CA-MB,4495,-0.003601
Piranga,CA-MB,870,-0.003644
Helmitheros,CA-MB,60,-0.003663
