Bird,State,Count,Score
Coereba flaveola,MX-VER,1357,0.144990
Catharus mexicanus,MX-TAM,270,0.144840
Pheucticus melanocephalus,US-OR,121479,0.144794
Aechmophorus clarkii,US-UT,15670,0.144784
Ortalis sp.,MX-NAY,19,0.144655
Sporophila minuta,MX-COL,316,0.144583
Attila spadiceus,MX-CHP,1782,0.144482
Vireo philadelphicus,CA-QC,36590,0.144460
Bombycilla garrulus,CA-AB,25466,0.144386
Anatidae sp.,US-WA,1343,0.144292
Amazona viridigenalis,US-CA,3082,0.144290
Haematopus bachmani,US-WA,22712,0.144247
Sibirionetta formosa,US-CA,49,0.144175
Buteo swainsoni,US-CO,75561,0.144172
Amazona albifrons,MX-CHP,4658,0.144154
Quiscalus sp.,US-FL,2372,0.144111
Claravis pretiosa,MX-CAM,501,0.143930
Empidonax difficilis,US-CA,42068,0.143857
Dendrocygna viduata,US-MS,30,0.143468
Campylorhynchus gularis,MX-MIC,681,0.143363
Vireo vicinior,US-UT,2355,0.143313
Pheucticus chrysopeplus,MX-NAY,1120,0.143281
Lamprolaima rhami,MX-VER,251,0.143059
Geotrygon montana,MX-VER,224,0.142872
Selasphorus platycercus,US-NM,58293,0.142811
Empidonax difficilis,US-OR,45072,0.142778
Spiza americana,US-TX,87099,0.142758
Sicalis luteola,MX-TAB,180,0.142672
Tympanuchus cupido,US-KS,2429,0.142604
Archilochus alexandri,US-NM,90799,0.142573
Chlidonias hybrida,US-DE,95,0.142558
Pterodroma cookii,US-HI,144,0.142402
Geococcyx californianus,US-NM,46838,0.142327
Zenaida aurita,US-FL,435,0.142231
Limosa limosa,US-AK,220,0.142055
Ardea alba,US-FL,769348,0.142039
Gymnogyps californianus,US-CA,1354,0.141908
Vireo griseus,US-FL,280184,0.141778
Tyrannus crassirostris,MX-JAL,4766,0.141755
Eucometis penicillata,MX-CHP,337,0.141752
Saltator atriceps,MX-YUC,3906,0.141704
Calidris maritima,US-NJ,13276,0.141667
Antigone canadensis,US-WI,231517,0.141662
Geothlypis nelsoni,MX-VER,404,0.141660
Morococcyx erythropygus,MX-CHP,612,0.141571
Vireo plumbeus,US-NM,23010,0.141545
Charadrius collaris,MX-NAY,299,0.141495
Larus sp. (white-winged gull sp.),CA-NL,256,0.141363
Callipepla californica,US-CA,72956,0.141112
Camptostoma imberbe,US-TX,11298,0.141023
Spizaetus melanoleucus,MX-OAX,30,0.140982
Chlorophonia elegantissima,MX-CHP,1616,0.140806
Zonotrichia querula,US-TX,39800,0.140722
Buteo albonotatus,US-TX,12543,0.140658
Trogon melanocephalus,MX-CHP,1940,0.140476
Tetraoninae sp.,US-WA,260,0.140470
Aves sp.,US-WA,3181,0.140435
Polioptila bilineata,MX-YUC,282,0.140343
Toxostoma curvirostre,US-TX,102754,0.140317
Basileuterus rufifrons,MX-VER,4428,0.140301
Artemisiospiza belli,MX-BCN,1280,0.140181
Alcidae sp.,CA-BC,1728,0.140037
Melanitta deglandi,US-MA,81877,0.139990
Larus crassirostris,US-WA,191,0.139987
Melospiza lincolnii,US-TX,208782,0.139774
Catharus aurantiirostris,MX-JAL,1944,0.139749
Limosa fedoa,US-CA,41503,0.139712
Canachites canadensis,US-AK,5212,0.139518
Peucaea cassinii,US-NM,9031,0.139406
Chlorospingus flavopectus,MX-OAX,1602,0.139318
Hydrobates tethys,US-AZ,56,0.139285
Falco tinnunculus,US-FL,60,0.139285
Mareca penelope,CA-BC,19067,0.139245
Ceratopipra mentalis,MX-ROO,262,0.139242
Lophornis helenae,MX-OAX,57,0.139196
Egretta tricolor,US-TX,176401,0.139029
Ammospiza caudacuta,US-NJ,8853,0.138792
Leptodon cayanensis,MX-CAM,100,0.138755
Sayornis saya,US-CO,116630,0.138709
Sternula antillarum,US-FL,72821,0.138562
Patagioenas speciosa,MX-CAM,172,0.138383
Calidris virgata,US-OR,6099,0.138372
Dendrocincla anabatina,MX-YUC,373,0.138302
Ciccaba nigrolineata,MX-NAY,65,0.138286
Psaltriparus minimus,US-CA,112390,0.138072
Tolmomyias sulphurescens,MX-VER,1709,0.137788
Dryobates borealis,US-SC,5091,0.137740
Buteogallus urubitinga,MX-NAY,975,0.137669
Amphispiza bilineata,US-TX,51207,0.137647
Columbina passerina,US-TX,77703,0.137353
Heliothryx barroti,MX-ROO,51,0.137347
Setophaga occidentalis,US-CA,10703,0.137284
Limosa limosa,US-VA,245,0.137251
Synthliboramphus hypoleucus,US-WA,59,0.137165
Contopus sp.,MX-CHP,305,0.137098
Xenops minutus,MX-CAM,212,0.136890
Anser anser (Domestic type),US-NC,3978,0.136707
Aphelocoma woodhouseii,US-AZ,62194,0.136590
Bucephala islandica,US-WA,43290,0.136569
Vireo huttoni,US-CA,32746,0.136518
Setophaga nigrescens,US-OR,44306,0.136342
Melanitta sp.,US-MA,7422,0.136274
Myiarchus nuttingi,MX-JAL,1591,0.136135
Numenius americanus,US-CA,29626,0.136049
Puffinus lherminieri,US-MA,3020,0.136034
Leucosticte tephrocotis,US-CO,7547,0.135852
Anser cygnoides,US-TN,20,0.135781
Hylorchilus navai,MX-VER,99,0.135771
Trogon melanocephalus,MX-CAM,1862,0.135737
Toxostoma lecontei,US-NV,901,0.135736
Sphyrapicus thyroideus,US-NM,6931,0.135602
Psittacara sp.,MX-CHP,38,0.135403
Hydrobates melania,MX-BCS,552,0.135265
Charadrius montanus,US-AZ,1992,0.135144
Anatidae sp.,US-WI,1237,0.135123
Dives dives,MX-CHP,8821,0.135049
Onychorhynchus coronatus,MX-CAM,291,0.135023
Poecile hudsonicus,US-AK,26525,0.134991
Jabiru mycteria,MX-TAB,71,0.134795
Momotus lessonii,MX-ROO,1945,0.134681
Oncostoma cinereigulare,MX-CAM,794,0.134617
Columbina talpacoti,MX-ROO,9336,0.134610
Melanerpes hypopolius,MX-MOR,586,0.134541
Aphelocoma woodhouseii,US-UT,53017,0.134487
Spatula cyanoptera,US-AZ,84398,0.134479
Anser caerulescens,CA-QC,124962,0.134317
Grus grus,US-WA,287,0.134289
Picoides dorsalis,US-CO,7640,0.134255
Icterus mesomelas,MX-CHP,606,0.134102
Basilinna leucotis,MX-CHP,4004,0.134039
Peucaea humeralis,MX-GRO,285,0.133899
Piranga rubra,US-TX,166596,0.133899
Tityra semifasciata,MX-CHP,4968,0.133870
Calocitta colliei,MX-JAL,2085,0.133869
Pachyramphus major,MX-JAL,428,0.133852
Columbina minuta,MX-CAM,174,0.133829
Cochlearius cochlearius,MX-YUC,757,0.133764
Pipilo ocai,MX-VER,419,0.133751
Melanerpes lewis,US-OR,12432,0.133558
Calocitta colliei,MX-SIN,2065,0.133369
Cyclarhis gujanensis,MX-CHP,2705,0.133307
Thryomanes bewickii,US-TX,256161,0.133239
Momotus mexicanus,MX-CHP,2164,0.133117
Corvus sp. (crow sp.),US-MD,53171,0.133067
Piaya cayana,MX-CHP,5732,0.132969
Lanius sp.,US-NE,56,0.132941
Myiarchus nuttingi,MX-NAY,1557,0.132867
Ammospiza leconteii,CA-AB,8236,0.132847
Uria aalge,CA-BC,27180,0.132760
Amazilia tzacatl,MX-VER,941,0.132645
Tringa erythropus,US-IN,145,0.132574
Pachyramphus aglaiae,MX-YUC,5187,0.132560
Aramides axillaris,US-NM,203,0.132528
Vireo huttoni,US-OR,34540,0.132399
Tachycineta thalassina,CA-BC,149755,0.132394
Corvus sp.,US-CO,1545,0.132393
Tyrannus verticalis,US-CO,122189,0.132379
Herpetotheres cachinnans,MX-CHP,2054,0.132370
Sibirionetta formosa,US-MT,43,0.132364
Contopus sordidulus,US-CO,101390,0.132231
Phoebastria nigripes,US-CA,3362,0.132042
Charadrius melodus,US-MA,32047,0.131801
Megascops kennicottii,US-OR,8182,0.131765
Baeolophus inornatus,US-OR,12520,0.131741
Calidris alba,US-FL,149817,0.131581
Lonchura punctulata,US-TX,6843,0.131580
Chaetura sp.,MX-CHP,34,0.131525
Nucifraga columbiana,US-MT,24361,0.131483
Piaya cayana,MX-NAY,5676,0.131446
Icterus prosthemelas,MX-YUC,809,0.131438
Mitrephanes phaeocercus,MX-OAX,2250,0.131392
Agamia agami,MX-ROO,24,0.131356
Coccothraustes abeillei,MX-VER,391,0.131335
Egretta thula,US-TX,370535,0.131312
Myiarchus cinerascens,US-TX,60194,0.131148
Catharus frantzii,MX-OAX,428,0.131065
Sayornis saya,US-NM,100938,0.131046
Larus dominicanus,US-TX,150,0.131007
Xenops minutus,MX-ROO,204,0.130799
Turdus assimilis,MX-NAY,2206,0.130782
Callipepla douglasii,MX-SIN,660,0.130662
Eupsittula nana,MX-VER,3762,0.130638
Sittasomus griseicapillus,MX-YUC,1426,0.130366
Toxostoma crissale,US-NV,8275,0.130339
Bubo scandiacus,CA-QC,35706,0.130285
Poecile hudsonicus,CA-AB,26129,0.130240
Tityra semifasciata,MX-ROO,4828,0.130108
Melanerpes formicivorus,US-OR,58299,0.129988
Crotophaga sulcirostris,MX-YUC,12721,0.129983
Anas rubripes,CA-QC,301919,0.129746
Oceanites oceanicus,US-ME,8358,0.129722
Manacus candei,MX-ROO,155,0.129672
Mitrephanes phaeocercus,MX-CHP,2222,0.129653
Vireo vicinior,US-CO,2397,0.129591
Amazona albifrons,MX-YUC,4191,0.129565
Dryobates stricklandi,MX-MEX,187,0.129533
Megascops sp.,MX-SIN,17,0.129402
Contopus sordidulus,US-OR,101131,0.129248
Elaenia flavogaster,MX-CHP,753,0.129239
Urile pelagicus,US-AK,37605,0.129193
Athene cunicularia,US-CO,15143,0.129172
Crax rubra,MX-ROO,244,0.129171
Dryobates stricklandi,MX-VER,189,0.129138
Spizella sp.,US-NM,1863,0.129133
Cyanoloxia cyanoides,MX-VER,189,0.129047
Perdix perdix,US-MT,7149,0.128937
Turdus infuscatus,MX-VER,330,0.128892
Coccothraustes abeillei,MX-TAM,378,0.128767
Bonasa umbellus,CA-ON,78389,0.128656
Podiceps grisegena,CA-BC,65316,0.128630
Campylorhynchus gularis,MX-COL,611,0.128610
Trogon sp.,MX-VER,50,0.128436
Tigrisoma mexicanum,MX-CHP,1550,0.128173
Dendrocincla anabatina,MX-VER,348,0.128128
Phalaropus sp.,US-WA,1191,0.128127
Icterus sp.,US-AZ,1758,0.128054
Heliomaster longirostris,MX-GRO,147,0.127893
Thraupis episcopus,MX-YUC,2828,0.127871
Nyctiphrynus yucatanicus,MX-CAM,86,0.127840
Myiodynastes maculatus,MX-TAM,117,0.127625
Eucometis penicillata,MX-CAM,301,0.127433
Sula nebouxii,MX-SON,1380,0.127318
Cynanthus auriceps,MX-MOR,464,0.127309
Psittaciformes sp. (parrot sp.),MX-CHP,264,0.127305
Cathartes sp.,MX-ROO,111,0.127232
Campephilus guatemalensis,MX-JAL,1665,0.127211
Chloroceryle aenea,MX-ROO,267,0.127187
Megarynchus pitangua,MX-YUC,4409,0.127175
Saltator maximus,MX-OAX,432,0.127107
Pheucticus melanocephalus,US-WA,112898,0.127093
Rallus crepitans,US-NJ,37087,0.127078
Dendrocolaptinae sp.,MX-ROO,58,0.127078
Catharus aurantiirostris,MX-OAX,1769,0.127030
Sporophila torqueola,MX-OAX,4159,0.126986
Aythya sp.,US-MI,2875,0.126729
Anthus spragueii,CA-SK,3509,0.126723
Selasphorus heloisa,MX-JAL,476,0.126656
Ardenna grisea,US-CA,10388,0.126648
Columbina sp.,MX-NAY,100,0.126379
Setophaga townsendi,US-OR,46514,0.126325
Rupornis magnirostris,MX-YUC,5161,0.126302
Sibirionetta formosa,US-WA,49,0.126228
Aphelocoma ultramarina,MX-MIC,404,0.126042
Arremon virenticeps,MX-SIN,512,0.125958
Calcarius ornatus,US-ND,4748,0.125956
Vireo huttoni,US-WA,34330,0.125891
Streptoprocne zonaris,MX-OAX,1250,0.125849
Setophaga townsendi,CA-BC,46198,0.125769
Molothrus aeneus,US-AZ,24832,0.125756
Larus occidentalis,US-WA,39097,0.125684
Habia rubica,MX-ROO,717,0.125618
Thryomanes bewickii,US-AZ,205279,0.125599
Mergellus albellus,CA-ON,165,0.125540
Habia rubica,MX-NAY,718,0.125537
Columbina talpacoti,MX-VER,8768,0.125473
Toxostoma sp.,US-TX,228,0.125457
Diomedeidae sp.,US-HI,13,0.125419
Tunchiornis ochraceiceps,MX-CAM,112,0.125375
Crotophaga sulcirostris,US-TX,18144,0.125191
Aeronautes saxatalis,US-CA,22786,0.125147
Cyanocompsa parellina,MX-JAL,2087,0.125124
Geococcyx velox,MX-CHP,552,0.125116
Progne chalybea,MX-CHP,1515,0.124965
Mimus polyglottos,US-TX,1153426,0.124871
Contopus cinereus,MX-CHP,932,0.124694
Bolborhynchus lineola,MX-OAX,71,0.124466
Platyrinchus cancrominus,MX-VER,345,0.124447
Cyanocitta stelleri,CA-BC,187308,0.124442
Gymnorhinus cyanocephalus,US-UT,7974,0.124437
Dactylortyx thoracicus,MX-TAM,428,0.124140
Aeronautes saxatalis,US-CO,24221,0.124133
Glaucidium gnoma,US-AZ,8018,0.124108
Fulmarus glacialis,US-OR,7438,0.124108
Myiozetetes similis,MX-ROO,14919,0.124108
Catherpes mexicanus,US-TX,47015,0.123970
Volatinia jacarina,MX-YUC,3581,0.123916
Chordeiles sp.,US-FL,720,0.123873
Puffinus opisthomelas,MX-BCS,729,0.123841
Panyptila sanctihieronymi,MX-OAX,48,0.123802
Antrostomus sp.,US-FL,19,0.123723
Vermivora chrysoptera,US-WI,19108,0.123664
Limnodromus scolopaceus,US-TX,77895,0.123656
Stercorarius maccormicki,US-OR,1358,0.123461
Megascops seductus,MX-GRO,64,0.123396
Setophaga americana,US-FL,302597,0.123278
Toxostoma bendirei,US-NM,1745,0.123237
Pionus senilis,MX-TAM,789,0.123174
Limnothlypis swainsonii,US-TX,8059,0.123143
Glaucidium brasilianum,MX-NAY,5401,0.123108
Larus livens,US-CA,1828,0.123038
Cyanoloxia cyanoides,MX-OAX,179,0.123021
Columbidae sp.,US-WA,2496,0.122945
Fulmarus glacialis,US-WA,7649,0.122869
Phalacrocorax carbo,US-ME,18634,0.122837
Sterna paradisaea,US-ME,13176,0.122812
Euphonia gouldi,MX-VER,247,0.122761
Oceanites oceanicus,US-NC,8420,0.122715
Calidris canutus,US-FL,25557,0.122685
Basileuterus belli,MX-DIF,1348,0.122663
Selasphorus sp.,US-CO,669,0.122577
Contopus pertinax,MX-DIF,6544,0.122523
Stercorarius skua,CA-NB,189,0.122513
Empidonax affinis,MX-SIN,441,0.122507
Ardenna tenuirostris,US-WA,2255,0.122474
Buteogallus urubitinga,US-ME,947,0.122374
Crotophaga sulcirostris,MX-VER,12047,0.122210
Centronyx bairdii,CA-AB,1611,0.122186
Phaethornis sp.,MX-VER,20,0.122111
Selasphorus rufus,US-OR,86173,0.121978
Patagioenas fasciata,CA-BC,36164,0.121947
Ciccaba virgata,MX-JAL,830,0.121836
Chondestes grammacus,US-AZ,85518,0.121826
Calamospiza melanocorys,US-AZ,15572,0.121812
Passerina leclancherii,MX-NAY,956,0.121778
Oreothlypis superciliosa,MX-DIF,1962,0.121663
Chlidonias leucopterus,US-NC,161,0.121617
Setophaga townsendi,US-WA,46734,0.121514
Cygnus olor,US-MI,165631,0.121418
Hylorchilus navai,MX-OAX,88,0.121365
Limosa limosa,CA-NL,182,0.121319
Puffinus puffinus,US-ME,2783,0.121237
Dendragapus obscurus,US-MT,2920,0.121171
Haematopus bachmani,US-CA,17438,0.121069
Spinus notatus,MX-OAX,862,0.121055
Accipiter gentilis,CA-QC,14630,0.121015
Psilorhinus morio,MX-CHP,5997,0.120954
Uria lomvia,US-MA,4095,0.120953
Bubo scandiacus,CA-ON,36292,0.120942
Myiopagis viridicata,MX-NAY,1442,0.120935
Larus californicus,US-CA,80179,0.120925
Panyptila sanctihieronymi,MX-NAY,47,0.120897
Xiphorhynchus flavigaster,MX-ROO,3034,0.120567
Haemorhous cassinii,US-CO,34920,0.120516
Rhodothraupis celaeno,MX-TAM,682,0.120465
Sialia mexicana,US-CA,54425,0.120266
Numida meleagris (Domestic type),US-HI,226,0.120263
Caprimulgidae sp.,US-TX,152,0.120211
Cygnus cygnus,US-NH,108,0.120091
Peucaea sumichrasti,MX-CHP,134,0.120090
Lagopus lagopus,CA-MB,2845,0.119932
Phalacrocoracidae sp.,CA-BC,12257,0.119760
Sphyrapicus thyroideus,US-OR,6975,0.119630
Patagioenas flavirostris,MX-ROO,5535,0.119300
Pachyramphus major,MX-CHP,382,0.119218
Amazilia tzacatl,MX-ROO,841,0.119196
Ciccaba nigrolineata,MX-ROO,56,0.119190
Trogon elegans,MX-NAY,4389,0.119078
Pterodroma ultima,US-CA,125,0.119061
Heliomaster longirostris,MX-VER,139,0.118968
Centrocercus urophasianus,US-UT,1455,0.118776
Momotus coeruliceps,MX-SLP,597,0.118764
Polioptila caerulea,US-FL,533017,0.118757
Lepidocolaptes souleyetii,MX-VER,264,0.118712
Vireo bellii,US-TX,42453,0.118668
Haematopus bachmani,US-OR,18713,0.118597
Amazona sp.,US-TX,521,0.118484
Catharus bicknelli,CA-QC,2234,0.118351
Rhynchophanes mccownii,US-WY,2228,0.118330
Streptopelia roseogrisea,CA-QC,85,0.118324
Empidonax hammondii,US-AZ,23340,0.118080
Volatinia jacarina,MX-NAY,3419,0.118047
Ramphastos sulfuratus,MX-CAM,1740,0.118011
Trogon mexicanus,MX-JAL,1122,0.117983
Aegolius funereus,US-AK,1325,0.117914
Hydrobates melania,MX-BCN,482,0.117878
Sula nebouxii,MX-BCN,1280,0.117843
Peucaea humeralis,MX-COL,251,0.117823
Hydrobates socorroensis,MX-BCN,14,0.117714
Basilinna leucotis,MX-OAX,3515,0.117601
Piranga ludoviciana,US-OR,95917,0.117557
Empidonax affinis,MX-OAX,426,0.117499
Amazilia rutila,MX-JAL,5174,0.117488
Charadrius nivosus,US-CA,12049,0.117333
Vireo flavoviridis,MX-YUC,1388,0.117178
Eudocimus albus,US-TX,221128,0.117039
Sula granti,US-HI,30,0.117016
Aquila chrysaetos,US-CO,34654,0.116710
Melanerpes hypopolius,MX-PUE,508,0.116707
Anatidae sp.,CA-BC,1088,0.116677
Nyctibius jamaicensis,MX-TAB,445,0.116307
Vireo nelsoni,MX-JAL,113,0.116299
Trogon sp.,MX-ROO,45,0.116253
Psaltriparus minimus,CA-BC,105050,0.116142
Spizella breweri,US-CO,28442,0.116032
Crypturellus cinnamomeus,MX-TAM,943,0.115977
Selasphorus calliope,US-MT,14066,0.115945
Icterus cucullatus,US-TX,31274,0.115906
Phoebastria albatrus,US-WA,134,0.115860
Micrastur semitorquatus,MX-YUC,1326,0.115793
Pachysylvia decurtata,MX-CAM,902,0.115583
Calidris maritima,US-MA,11544,0.115569
Fringillidae sp.,US-WA,3423,0.115463
Stercorarius longicaudus,CA-NU,4232,0.115304
Dryocopus lineatus,MX-CHP,2751,0.115225
Sialia mexicana,US-OR,57374,0.115171
Dendrocolaptinae sp.,MX-VER,53,0.115144
Cygnus buccinator,US-MN,69864,0.115096
Coccyzus erythropthalmus,CA-ON,29282,0.115050
Streptoprocne semicollaris,MX-DIF,150,0.114980
Myiarchus cinerascens,US-NM,39047,0.114903
Lepidocolaptes leucogaster,MX-NAY,653,0.114777
Geothlypis philadelphia,CA-ON,32444,0.114357
Synthliboramphus hypoleucus,MX-BCN,40,0.114344
Passerina amoena,US-OR,44903,0.114217
Megarynchus pitangua,MX-ROO,3960,0.114146
Ammospiza caudacuta,US-NY,8990,0.114074
Dryobates fumigatus,MX-ROO,513,0.113963
Branta hutchinsii,US-WA,62750,0.113949
Sarcoramphus papa,MX-ROO,259,0.113922
Callipepla squamata,US-CO,9912,0.113900
Pheucticus chrysopeplus,MX-SIN,883,0.113774
Phaethornis mexicanus,MX-GRO,150,0.113740
Tympanuchus phasianellus,CA-MB,4883,0.113738
Aix galericulata,US-UT,335,0.113718
Setophaga nigrescens,US-WA,39668,0.113671
Piaya cayana,MX-ROO,4905,0.113646
Empidonax affinis,MX-JAL,412,0.113631
Morus bassanus,US-MA,45864,0.113617
Antigone canadensis,US-FL,224017,0.113581
Hylomanes momotula,MX-VER,136,0.113534
Columbina talpacoti,MX-NAY,7904,0.113515
Turdus pilaris,CA-BC,136,0.113510
Attila spadiceus,MX-JAL,1400,0.113357
Amazilia yucatanensis,MX-VER,11461,0.113323
Burhinus bistriatus,MX-TAB,256,0.113239
Egretta gularis,US-ME,32,0.113187
Rallus crepitans,US-SC,29691,0.113061
Branta hutchinsii,US-CO,58896,0.113050
Centrocercus urophasianus,US-MT,1377,0.113038
Cinclus mexicanus,CA-BC,17991,0.112861
Acanthis hornemanni,CA-ON,10105,0.112833
Phylloscopus inornatus,US-AK,40,0.112809
Tringa sp.,CA-QC,140,0.112799
Buteo swainsoni,US-TX,78178,0.112705
Pagophila eburnea,US-AK,448,0.112682
Columbina sp.,MX-JAL,89,0.112646
Uropsila leucogastra,MX-VER,980,0.112522
Thryomanes bewickii,US-OR,183400,0.112516
Larus canus,US-MA,377,0.112465
Setophaga townsendi,US-CA,38558,0.112459
Setophaga pitiayumi,MX-VER,2152,0.112407
Empidonax hammondii,US-WA,22747,0.112358
Aves sp.,US-NY,3092,0.112353
Calidris subruficollis,US-TX,8993,0.112342
Cepphus grylle,CA-NS,19240,0.112210
Melozone kieneri,MX-MOR,865,0.112148
Vireo cassinii,US-WA,20426,0.112142
Ardenna gravis,US-ME,6346,0.112140
Icterus wagleri,MX-JAL,1992,0.112072
Catharus aurantiirostris,MX-CHP,1563,0.112009
Ixoreus naevius,US-AK,44517,0.112005
Calidris minuta,US-RI,179,0.111965
Spinus sp.,MX-CHP,60,0.111920
Ardenna carneipes,US-AK,329,0.111709
Chroicocephalus ridibundus,CA-NS,3276,0.111706
Asio stygius,MX-TAM,46,0.111679
Dryobates borealis,US-NC,4514,0.111663
Patagioenas flavirostris,MX-NAY,5193,0.111594
Habia fuscicauda,MX-YUC,1735,0.111560
Aechmophorus occidentalis,US-WA,65991,0.111493
Passerina leclancherii,MX-COL,866,0.111432
Tachycineta sp.,MX-SON,13,0.111335
Larus michahellis,US-DC,33,0.111088
Apodidae sp.,MX-CHP,392,0.111034
Megascops kennicottii,US-CA,6477,0.111025
Buteogallus anthracinus,MX-VER,4956,0.111001
Turdus grayi,MX-CHP,12861,0.111001
Melanotis caerulescens,MX-NAY,3381,0.110970
Turdus grayi,MX-YUC,12858,0.110967
Piranga ludoviciana,US-AZ,93912,0.110925
Patagioenas sp.,MX-CAM,28,0.110784
Spinus notatus,MX-NAY,791,0.110685
Pachyramphus aglaiae,MX-NAY,4347,0.110679
Calocitta formosa,MX-GRO,1393,0.110613
Phaethornis sp.,MX-OAX,18,0.110603
Xiphorhynchus flavigaster,MX-VER,2807,0.110582
Loxia curvirostra,US-WA,52766,0.110473
Columbidae sp.,US-CO,2166,0.110460
Acanthis flammea,CA-ON,99167,0.110436
Columbina sp.,MX-VER,88,0.110420
Buteo brachyurus,MX-VER,4999,0.110391
Arremon aurantiirostris,MX-OAX,121,0.110323
Icterus gularis,MX-VER,11533,0.110307
Cyanocompsa parellina,MX-YUC,1843,0.110229
Branta leucopsis,US-MA,1200,0.110212
Sula granti,MX-BCN,28,0.110181
Baeolophus ridgwayi,US-UT,9790,0.110085
Anatidae sp. (teal sp.),US-CO,2081,0.110060
Peucedramus taeniatus,MX-DIF,3349,0.110023
Tityra inquisitor,MX-YUC,304,0.109979
Peucaea ruficauda,MX-COL,1888,0.109973
Fratercula arctica,CA-NL,3609,0.109867
Stercorarius skua,US-NC,198,0.109746
Podiceps grisegena,US-WA,59904,0.109721
Cistothorus stellaris,US-WI,29448,0.109716
Cyanocompsa parellina,MX-ROO,1833,0.109678
Lampornis amethystinus,MX-VER,413,0.109631
Geothlypis tolmiei,CA-BC,34162,0.109597
Falco tinnunculus,US-WA,45,0.109542
Perdix perdix,CA-SK,5881,0.109522
Calcarius pictus,CA-MB,1278,0.109501
Charadrius montanus,US-CA,1492,0.109471
Calamospiza melanocorys,US-TX,17477,0.109378
Crypturellus cinnamomeus,MX-CAM,890,0.109361
Rallus sp. (large Rallus sp.),US-NJ,25,0.109335
Turdus assimilis,MX-CHP,1843,0.109227
Xema sabini,US-WA,6030,0.109169
Charadrius sp.,MX-SON,90,0.109156
Egretta gularis,US-MA,36,0.109085
Cygnus olor,US-NJ,149892,0.109028
Quiscalus sp.,US-LA,1442,0.108991
Anser fabalis,US-WA,20,0.108981
Campylorhynchus rufinucha,MX-GRO,1031,0.108889
Picoides dorsalis,CA-AB,5674,0.108858
Sporophila corvina,MX-VER,198,0.108812
Ridgwayia pinicola,MX-SIN,106,0.108684
Colaptes rubiginosus,MX-ROO,1282,0.108682
Ardeidae sp.,US-FL,895,0.108637
Buteogallus anthracinus,MX-NAY,4824,0.108602
Saltator grandis,MX-JAL,5418,0.108564
Tringa sp.,MX-YUC,101,0.108488
Grus americana,US-FL,3589,0.108361
Geothlypis philadelphia,CA-QC,28895,0.108340
Crotophaga sulcirostris,MX-NAY,10642,0.108325
Cinclus mexicanus,US-WA,18174,0.108259
Fregata sp.,US-HI,14,0.108205
Sterna sp.,US-ME,3111,0.108140
Elaenia flavogaster,MX-YUC,631,0.108084
Asio stygius,MX-NAY,45,0.107990
Leptotila sp.,MX-VER,34,0.107920
Pachyramphus major,MX-ROO,346,0.107908
Cathartes burrovianus,MX-TAB,1228,0.107867
Centrocercus urophasianus,US-ID,1305,0.107742
Charadrius collaris,US-TX,355,0.107732
Tyto alba,US-CA,12433,0.107704
Melanerpes chrysogenys,MX-COL,3916,0.107690
Eupsittula nana,MX-CAM,3061,0.107687
Xiphorhynchus erythropygius,MX-OAX,136,0.107515
Psittaciformes sp. (parrot sp.),MX-YUC,223,0.107327
Carduelis carduelis,US-WI,755,0.107256
Callipepla californica,US-ID,53065,0.107237
Pycnonotus jocosus,US-CA,1615,0.107231
Oreoscoptes montanus,US-OR,12231,0.107222
Spizella atrogularis,US-NM,3586,0.107082
Xiphorhynchus flavigaster,MX-JAL,2691,0.106872
Egretta caerulea,US-TX,189388,0.106719
Icterus gularis,MX-YUC,11071,0.106622
Anser cygnoides,US-OK,15,0.106547
Hydrobates sp.,US-NJ,131,0.106544
Icterus sp.,MX-YUC,1192,0.106502
Pagophila eburnea,US-MN,459,0.106500
Arenaria melanocephala,US-OR,13847,0.106419
Glaucidium sp.,MX-CHP,14,0.106405
Larus dominicanus,US-OH,109,0.106359
Penelope purpurascens,MX-NAY,420,0.106277
Ornithion semiflavum,MX-OAX,107,0.106232
Pluvialis apricaria,US-MA,111,0.106103
Phaethornis striigularis,MX-OAX,405,0.106002
Micrastur ruficollis,MX-CAM,205,0.106001
Dendragapus obscurus,CA-BC,3020,0.105974
Tyrannus sp. (yellow-bellied),US-TX,1038,0.105892
Progne chalybea,MX-ROO,1285,0.105845
Peucaea ruficauda,MX-MOR,1815,0.105716
Micrastur semitorquatus,MX-VER,1221,0.105704
Sporophila morelleti,MX-ROO,3831,0.105674
Larus marinus,CA-QC,273526,0.105658
Euphagus cyanocephalus,US-CA,106234,0.105573
Caryothraustes poliogaster,MX-OAX,269,0.105548
Streptoprocne semicollaris,MX-MIC,137,0.105544
Pseudastur albicollis,MX-OAX,192,0.105528
Anthracothorax prevostii,MX-CHP,716,0.105484
Caprimulgidae sp.,MX-ROO,89,0.105474
Pavo cristatus (Domestic type),US-TX,1055,0.105418
Jacana spinosa,MX-YUC,3651,0.105387
Mitrephanes phaeocercus,MX-JAL,1808,0.105379
Chlorophonia elegantissima,MX-DIF,1206,0.105192
Rallus elegans,US-LA,6306,0.105120
Pelagodroma marina,US-NY,286,0.105031
Chloroceryle aenea,MX-CAM,219,0.105013
Corvus sp. (crow sp.),US-VA,43910,0.104978
Apodidae sp.,US-WA,481,0.104959
Loxia sp.,CA-YT,267,0.104927
