Bird,State,Count,Score
Odontophoridae,US-AZ,75,0.300931
Pionus,MX-VER,1936,0.300721
Tunchiornis,MX-ROO,269,0.300668
Gelochelidon,US-TX,33317,0.300058
Amblycercus,MX-ROO,3156,0.299966
Eupherusa,MX-OAX,911,0.298277
Oncostoma,MX-CHP,1758,0.297491
Carduelis,US-NY,1971,0.297132
Dendrocolaptes,MX-CHP,507,0.296773
Volatinia,MX-VER,8519,0.295756
Chondrohierax,US-TX,2585,0.295597
Prunella,US-AK,339,0.294740
Fulmarus,US-AK,14787,0.294471
Carduelis,US-IL,1798,0.294340
Dromococcyx,MX-CHP,577,0.294005
Calocitta,MX-NAY,8276,0.293905
Nyctiphrynus,MX-ROO,323,0.292931
Ptychoramphus,US-WA,7628,0.292517
Pulsatrix,MX-VER,30,0.292005
Callipepla,US-AZ,296630,0.290964
Elaenia,MX-VER,2053,0.290341
Alopochen,US-TX,18550,0.290044
Dives,MX-VER,18820,0.288768
Euphonia,MX-VER,14613,0.287952
Aphelocoma,US-OR,374161,0.287923
Ramphastos,MX-VER,4263,0.287815
Cyclarhis,MX-ROO,5796,0.287154
Myiopsitta,US-FL,40626,0.285977
Eucometis,MX-YUC,676,0.285633
Chlorospingus,MX-CHP,3242,0.283078
Burhinus,MX-OAX,639,0.281922
Onychorhynchus,MX-ROO,605,0.280156
Mionectes,MX-VER,652,0.279530
Urile,US-WA,128798,0.278613
Oncostoma,MX-ROO,1635,0.276634
Chlorestes,MX-ROO,3062,0.276270
Philortyx,MX-MOR,355,0.275601
Platyrinchus,MX-ROO,752,0.274623
Aimophila,US-TX,49494,0.274204
Ptiliogonys,MX-DIF,8935,0.273857
Rhynchophanes,US-CO,5484,0.273496
Xenus,US-RI,194,0.271085
Hylorchilus,MX-OAX,360,0.267861
Buteogallus,US-AZ,15168,0.267539
Saucerottia,MX-DIF,13512,0.266993
Claravis,MX-CHP,930,0.266494
Corvidae,US-OR,307,0.266452
Phalaenoptilus,US-AZ,15628,0.266434
Pinicola,CA-QC,75093,0.265485
Tadorna,CA-QC,219,0.263530
Pachysylvia,MX-ROO,2058,0.263219
Leucosticte,US-CO,21537,0.262305
Crypturellus,MX-CHP,2991,0.262125
Habia,MX-CHP,5589,0.262054
Dendrortyx,MX-OAX,800,0.259900
Zentrygon,MX-VER,673,0.259146
Caryothraustes,MX-VER,657,0.258603
Calamospiza,US-CO,28847,0.258204
Rhodothraupis,MX-NLE,1461,0.258145
Oceanites,US-MA,17049,0.258070
Geococcyx,US-TX,99375,0.257493
Ixoreus,CA-BC,106635,0.257244
Geranospiza,MX-NAY,867,0.257000
Pteroglossus,MX-ROO,2101,0.256807
Stercorarius,US-AK,52502,0.256648
Tiaris,MX-YUC,3617,0.254999
Rynchops,US-FL,94124,0.253929
Nyctanassa,US-TX,120717,0.252186
Hydrocoloeus,CA-ON,9597,0.251601
Chlorophonia,MX-CHP,3503,0.251569
Psittacara,US-FL,10459,0.249797
Puffinus,US-MA,13352,0.248778
Brachyramphus,CA-BC,25604,0.248732
Empidonomus,US-FL,228,0.248232
Onychoprion,US-FL,8850,0.248005
Formicarius,MX-ROO,718,0.247634
Philortyx,MX-COL,318,0.246848
Columbina,US-TX,271810,0.246757
Amazona,US-TX,23688,0.245959
Aeronautes,US-AZ,44972,0.245510
Arremon,MX-CHP,2859,0.245246
Tarsiger,US-AK,180,0.243406
Calonectris,US-NC,12415,0.243158
Habia,MX-ROO,5178,0.242736
Procellariidae,US-MA,2490,0.242009
Alcidae,US-WA,2842,0.241597
Piaya,MX-VER,10382,0.241057
Tadorna,US-NH,179,0.240761
Phoenicopterus,US-FL,3129,0.240702
Tilmatura,MX-JAL,263,0.240564
